windows,train_rate,trial,model,model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1,0.8,3,OCRO-SSNN,"mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",279.1543,0.00520539,281.0571,8,0.14300000000000002,13804.043,0.526,0.051,0.122,17.878,0.892,0.892,0.892,0.9490000000000001,0.971,0.9209999999999999,0.031,0.046,13.149000000000001,0.555,0.44799999999999995,0.44799999999999995,0.807,0.81,0.654
1,0.8,3,OCRO-SSNN,"mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",246.4785,0.01273179,247.9522,6,0.214,11624.841,0.677,0.046,0.133,13.605,0.871,0.871,0.871,0.937,0.966,0.905,0.023,0.035,10.498,0.6829999999999999,0.67,0.67,0.872,0.903,0.787
1,0.8,3,PSO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,395.7951,0.00748849,397.2371,8,0.142,13779.097,0.526,0.039,0.107,11.696,0.917,0.9159999999999999,0.9159999999999999,0.961,0.978,0.94,0.022000000000000002,0.036000000000000004,9.191,0.6859999999999999,0.6579999999999999,0.6579999999999999,0.871,0.9059999999999999,0.789
1,0.8,3,PSO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,419.8488,0.00801539,420.8503,6,0.213,11620.741000000002,0.677,0.040999999999999995,0.109,12.957,0.9129999999999999,0.9129999999999999,0.9129999999999999,0.9590000000000001,0.977,0.937,0.021,0.035,8.836,0.6890000000000001,0.675,0.675,0.8640000000000001,0.8909999999999999,0.77
1,0.8,3,WOA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,409.2828,0.00731707,410.6818,8,0.141,13805.457,0.525,0.066,0.248,15.780999999999999,0.552,0.552,0.552,0.795,0.867,0.6890000000000001,0.03,0.051,12.263,0.316,0.302,0.302,0.865,0.8759999999999999,0.758
1,0.8,3,WOA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,379.8981,0.00626826,380.8763,6,0.214,11624.841,0.677,0.09699999999999999,0.20800000000000002,33.592,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.843,0.91,0.767,0.047,0.069,20.112000000000002,-0.225,-0.271,-0.271,0.6890000000000001,0.195,0.134
1,0.8,3,OTWO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,336.8724,0.00923252,337.3913,8,0.142,13792.417,0.526,0.040999999999999995,0.10800000000000001,13.017000000000001,0.915,0.915,0.915,0.96,0.977,0.938,0.021,0.035,8.826,0.6779999999999999,0.6709999999999999,0.6709999999999999,0.8640000000000001,0.9059999999999999,0.7829999999999999
1,0.8,3,OTWO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,336.4802,0.00473785,336.8009,6,0.214,11624.841,0.677,0.040999999999999995,0.11,13.05,0.912,0.912,0.912,0.9590000000000001,0.977,0.937,0.021,0.036000000000000004,9.066,0.6759999999999999,0.6559999999999999,0.6559999999999999,0.852,0.894,0.762
1,0.8,3,EO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,421.6191,0.00381827,422.8702,8,0.142,13791.643,0.526,0.039,0.105,12.206,0.919,0.919,0.919,0.9620000000000001,0.978,0.941,0.02,0.035,8.609,0.6920000000000001,0.685,0.685,0.87,0.909,0.7909999999999999
1,0.8,3,EO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,372.0356,0.00646448,373.5084,6,0.213,11619.377,0.677,0.04,0.10800000000000001,12.383,0.915,0.915,0.915,0.9590000000000001,0.977,0.937,0.02,0.034,8.734,0.7,0.7,0.7,0.875,0.9109999999999999,0.797
1,0.8,3,TLO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,328.962,0.00492001,329.4436,8,0.141,13804.686000000002,0.525,0.04,0.106,12.453,0.9179999999999999,0.9179999999999999,0.9179999999999999,0.961,0.978,0.94,0.021,0.035,8.947000000000001,0.69,0.669,0.669,0.865,0.9,0.778
1,0.8,3,TLO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,315.7084,0.00452161,316.3298,6,0.213,11622.106000000002,0.677,0.042,0.107,13.743,0.9179999999999999,0.917,0.917,0.961,0.978,0.94,0.022000000000000002,0.035,9.861,0.687,0.6759999999999999,0.6759999999999999,0.875,0.9109999999999999,0.797
1,0.8,3,SMA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.03,451.9421,0.01175833,453.3546,8,0.141,13806.229,0.525,0.040999999999999995,0.12,11.754000000000001,0.895,0.895,0.895,0.95,0.972,0.9229999999999999,0.024,0.038,10.052,0.693,0.628,0.628,0.87,0.895,0.779
1,0.8,3,SMA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.03,421.5239,0.00806236,424.4451,6,0.21899999999999997,11566.361,0.6759999999999999,0.04,0.10800000000000001,12.640999999999998,0.915,0.915,0.915,0.9590000000000001,0.977,0.937,0.021,0.034,9.326,0.6890000000000001,0.687,0.687,0.8759999999999999,0.9129999999999999,0.8
1,0.8,3,SCA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,409.0395,0.00706816,411.6902,8,0.142,13800.94,0.526,0.43,0.446,234.611,0.725,-0.45,-0.45,0.8740000000000001,0.7170000000000001,0.627,0.38799999999999996,0.396,195.481,-0.703,-40.427,-40.427,0.594,0.156,0.09300000000000001
1,0.8,3,SCA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,388.1467,0.00514603,389.1616,6,0.213,11619.377,0.677,0.389,0.6659999999999999,144.548,-1.123,-2.227,-2.227,0.8690000000000001,0.19,0.165,0.305,0.316,140.539,-0.9159999999999999,-25.441999999999997,-25.441999999999997,0.83,0.19,0.158
1,0.8,3,HS-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-20-0.95-0.05,212.1421,0.00746012,213.7851,8,0.141,13804.686000000002,0.525,0.057999999999999996,0.127,21.660999999999998,0.882,0.882,0.882,0.945,0.9670000000000001,0.914,0.042,0.057999999999999996,18.233,0.37799999999999995,0.12,0.12,0.7929999999999999,0.7559999999999999,0.6
1,0.8,3,HS-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-20-0.95-0.05,215.8263,0.0100522,217.3208,6,0.213,11623.473,0.677,0.043,0.111,13.9,0.9109999999999999,0.9109999999999999,0.9109999999999999,0.958,0.976,0.935,0.023,0.038,9.76,0.657,0.621,0.621,0.8420000000000001,0.871,0.733
1,0.8,3,AEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,585.5776,0.00806642,586.8465,8,0.142,13791.643,0.526,0.039,0.105,12.225999999999999,0.919,0.919,0.919,0.9620000000000001,0.9790000000000001,0.9420000000000001,0.02,0.034,8.677999999999999,0.696,0.695,0.695,0.875,0.9129999999999999,0.799
1,0.8,3,AEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,454.1414,0.00748587,455.8917,6,0.226,11564.033000000001,0.677,0.039,0.106,12.159,0.9179999999999999,0.9179999999999999,0.9179999999999999,0.961,0.978,0.94,0.02,0.034,8.615,0.696,0.6940000000000001,0.6940000000000001,0.873,0.912,0.7959999999999999
1,0.8,3,IAEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,380.153,0.00448823,380.8788,8,0.141,13805.457,0.525,0.039,0.10800000000000001,12.328,0.9159999999999999,0.9159999999999999,0.9159999999999999,0.96,0.978,0.9390000000000001,0.02,0.034,8.532,0.6990000000000001,0.6940000000000001,0.6940000000000001,0.872,0.9079999999999999,0.792
1,0.8,3,IAEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,395.7987,0.00741601,396.6182,6,0.21899999999999997,11536.425,0.677,0.04,0.109,12.241,0.914,0.914,0.914,0.9590000000000001,0.977,0.937,0.02,0.034,8.788,0.693,0.6920000000000001,0.6920000000000001,0.875,0.9129999999999999,0.799
1,0.8,4,GA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.85-0.025,404.671,0.01053095,406.1439,8,0.142,13796.29,0.526,0.045,0.11599999999999999,14.827,0.902,0.902,0.902,0.9590000000000001,0.971,0.9309999999999999,0.021,0.034,9.504,0.7,0.6970000000000001,0.6970000000000001,0.8740000000000001,0.898,0.785
1,0.8,4,GA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.85-0.025,432.5212,0.01010537,433.7164,6,0.213,11623.473,0.677,0.051,0.115,18.128,0.9059999999999999,0.903,0.903,0.956,0.973,0.93,0.034,0.044000000000000004,15.749,0.653,0.483,0.483,0.875,0.875,0.7659999999999999
1,0.8,4,OCRO-SSNN,"mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",252.5006,0.00917816,255.7483,8,0.142,13791.643,0.526,0.043,0.111,14.262,0.91,0.91,0.91,0.958,0.976,0.935,0.027999999999999997,0.042,11.66,0.628,0.536,0.536,0.84,0.866,0.727
1,0.8,4,OCRO-SSNN,"mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",247.9351,0.01252127,249.2543,6,0.214,11626.208999999999,0.677,0.05,0.11900000000000001,17.63,0.899,0.898,0.898,0.951,0.973,0.925,0.032,0.042,15.148,0.672,0.53,0.53,0.872,0.8759999999999999,0.764
1,0.8,4,PSO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,387.6669,0.00677037,388.4818,8,0.141,13804.686000000002,0.525,0.042,0.109,14.075,0.914,0.914,0.914,0.9590000000000001,0.976,0.9359999999999999,0.021,0.034,9.509,0.7040000000000001,0.698,0.698,0.875,0.9059999999999999,0.7929999999999999
1,0.8,4,PSO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,414.0572,0.01149416,415.86199999999997,6,0.212,11614.611,0.677,0.048,0.113,17.143,0.907,0.907,0.907,0.956,0.975,0.932,0.028999999999999998,0.045,12.243,0.547,0.46299999999999997,0.46299999999999997,0.802,0.799,0.6409999999999999
1,0.8,4,WOA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,413.031,0.00919747,414.4834,8,0.142,13796.29,0.526,0.094,0.235,35.5,0.599,0.598,0.598,0.835,0.903,0.754,0.057,0.078,24.395,-0.33299999999999996,-0.608,-0.608,0.6990000000000001,0.359,0.251
1,0.8,4,WOA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,368.4834,0.01375461,369.6366,6,0.212,11615.971000000001,0.677,0.115,0.205,44.466,0.6940000000000001,0.693,0.693,0.857,0.905,0.7759999999999999,0.069,0.09699999999999999,29.194000000000003,-1.219,-1.4769999999999999,-1.4769999999999999,0.642,0.14300000000000002,0.092
1,0.8,4,OTWO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,325.0861,0.00459313,326.0211,8,0.142,13791.643,0.526,0.040999999999999995,0.109,13.061,0.9129999999999999,0.9129999999999999,0.9129999999999999,0.96,0.978,0.9390000000000001,0.023,0.037000000000000005,9.594,0.669,0.635,0.635,0.857,0.894,0.7659999999999999
1,0.8,4,OTWO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,331.6356,0.00579143,332.2601,6,0.21899999999999997,11534.371000000001,0.677,0.039,0.106,12.273,0.9179999999999999,0.9179999999999999,0.9179999999999999,0.961,0.978,0.94,0.02,0.034,8.844,0.6920000000000001,0.6920000000000001,0.6920000000000001,0.875,0.9129999999999999,0.799
1,0.8,4,EO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,420.4494,0.00614548,421.944,8,0.141,13805.457,0.525,0.04,0.107,12.273,0.9159999999999999,0.9159999999999999,0.9159999999999999,0.96,0.978,0.9390000000000001,0.02,0.034,8.838,0.6890000000000001,0.6890000000000001,0.6890000000000001,0.875,0.914,0.8
1,0.8,4,EO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,386.7089,0.00526595,387.9091,6,0.21899999999999997,11532.318000000001,0.677,0.04,0.10800000000000001,12.21,0.915,0.915,0.915,0.96,0.977,0.938,0.02,0.034,8.627,0.698,0.6970000000000001,0.6970000000000001,0.873,0.9109999999999999,0.795
1,0.8,4,TLO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,329.6206,0.00632715,330.4564,8,0.142,13800.94,0.526,0.040999999999999995,0.106,13.870999999999999,0.9179999999999999,0.9179999999999999,0.9179999999999999,0.9620000000000001,0.978,0.941,0.02,0.034,8.861,0.696,0.696,0.696,0.8690000000000001,0.9079999999999999,0.789
1,0.8,4,TLO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,325.5831,0.00364184,325.9358,6,0.21899999999999997,11532.318000000001,0.677,0.039,0.106,11.765,0.9179999999999999,0.917,0.917,0.961,0.978,0.94,0.02,0.035,8.656,0.696,0.6829999999999999,0.6829999999999999,0.871,0.9079999999999999,0.7909999999999999
1,0.8,4,SMA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.03,432.5786,0.00870943,434.0534,8,0.142,13791.643,0.526,0.04,0.10800000000000001,12.529000000000002,0.9159999999999999,0.9159999999999999,0.9159999999999999,0.96,0.977,0.938,0.021,0.035,9.283,0.685,0.684,0.684,0.8759999999999999,0.9129999999999999,0.8
1,0.8,4,SMA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.03,428.1198,0.00620413,429.6316,6,0.221,11541.223999999998,0.677,0.04,0.10800000000000001,12.284,0.915,0.915,0.915,0.9590000000000001,0.977,0.937,0.021,0.034,9.016,0.691,0.691,0.691,0.8759999999999999,0.9129999999999999,0.8
1,0.8,4,SCA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,413.5085,0.00821137,414.6401,8,0.142,13800.94,0.526,0.212,0.309,103.12799999999999,0.40299999999999997,0.303,0.303,0.777,0.6759999999999999,0.525,0.133,0.14800000000000002,68.961,-1.02,-4.785,-4.785,0.624,0.233,0.145
1,0.8,4,SCA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,357.1305,0.00824118,359.6311,6,0.214,11624.157,0.677,0.263,0.315,121.654,0.713,0.27899999999999997,0.27899999999999997,0.8959999999999999,0.857,0.768,0.24600000000000002,0.249,116.509,0.643,-15.347000000000001,-15.347000000000001,0.8759999999999999,0.256,0.22399999999999998
1,0.8,4,HS-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-20-0.95-0.05,213.9981,0.00957155,217.2814,8,0.141,13804.686000000002,0.525,0.044000000000000004,0.15,12.159,0.8370000000000001,0.8370000000000001,0.8370000000000001,0.9209999999999999,0.9570000000000001,0.8809999999999999,0.02,0.035,8.69,0.701,0.682,0.682,0.872,0.9,0.785
1,0.8,4,HS-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-20-0.95-0.05,227.9684,0.02276182,229.5241,6,0.214,11625.525,0.677,0.048,0.128,14.931,0.88,0.88,0.88,0.9420000000000001,0.968,0.912,0.027000000000000003,0.039,12.455,0.631,0.595,0.595,0.863,0.893,0.7709999999999999
1,0.8,4,AEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,426.3658,0.00742865,427.2118,8,0.141,13849.386999999999,0.525,0.039,0.105,12.274000000000001,0.919,0.919,0.919,0.9620000000000001,0.9790000000000001,0.9420000000000001,0.02,0.034,8.762,0.6940000000000001,0.6940000000000001,0.6940000000000001,0.875,0.9129999999999999,0.799
1,0.8,4,AEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,389.2368,0.00466943,390.0812,6,0.213,11619.377,0.677,0.039,0.106,12.165999999999999,0.9179999999999999,0.9179999999999999,0.9179999999999999,0.961,0.978,0.94,0.02,0.034,8.649,0.696,0.6940000000000001,0.6940000000000001,0.873,0.912,0.7959999999999999
1,0.8,4,IAEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,297.6311,0.00677752,298.9078,8,0.141,13854.83,0.525,0.04,0.10800000000000001,12.333,0.915,0.915,0.915,0.96,0.977,0.938,0.02,0.035,8.674,0.693,0.682,0.682,0.868,0.9059999999999999,0.7859999999999999
1,0.8,4,IAEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,316.5154,0.00359821,317.1465,6,0.214,11626.208999999999,0.677,0.04,0.10800000000000001,12.231,0.915,0.915,0.915,0.96,0.977,0.938,0.02,0.035,8.591000000000001,0.6940000000000001,0.684,0.684,0.867,0.905,0.785
12,0.8,0,GA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.85-0.025,448.8765,0.01041269,449.9498,11,0.073,8617.958,0.767,0.049,0.136,15.378,0.865,0.865,0.865,0.94,0.966,0.9079999999999999,0.023,0.039,10.211,0.595,0.595,0.595,0.8240000000000001,0.868,0.715
12,0.8,0,GA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.85-0.025,453.4932,0.01106715,455.1458,8,0.10300000000000001,8174.031999999999,0.589,0.052000000000000005,0.13,17.72,0.877,0.877,0.877,0.945,0.963,0.91,0.027999999999999997,0.040999999999999995,13.104000000000001,0.6,0.5529999999999999,0.5529999999999999,0.83,0.856,0.71
12,0.8,0,OCRO-SSNN,"mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",246.908,0.01105213,248.6636,11,0.051,8104.018,0.7709999999999999,0.061,0.129,22.941,0.878,0.878,0.878,0.9440000000000001,0.968,0.914,0.045,0.059000000000000004,20.83,0.29,0.077,0.077,0.815,0.813,0.6629999999999999
12,0.8,0,OCRO-SSNN,"mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",266.2631,0.01154423,267.5847,6,0.228,8470.275,0.893,0.048,0.141,14.195,0.855,0.855,0.855,0.93,0.961,0.894,0.024,0.040999999999999995,10.32,0.556,0.5489999999999999,0.5489999999999999,0.821,0.875,0.718
12,0.8,0,PSO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,418.10400000000004,0.00728893,419.1789,11,0.073,8609.742,0.767,0.066,0.149,22.163,0.853,0.838,0.838,0.9309999999999999,0.9590000000000001,0.893,0.047,0.059000000000000004,20.298,0.601,0.08800000000000001,0.08800000000000001,0.835,0.732,0.611
12,0.8,0,PSO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,403.5073,0.01109815,404.7702,6,0.228,8468.812,0.893,0.046,0.127,14.087,0.882,0.882,0.882,0.9440000000000001,0.968,0.914,0.024,0.04,10.572000000000001,0.574,0.5720000000000001,0.5720000000000001,0.8270000000000001,0.8740000000000001,0.723
12,0.8,0,WOA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,411.736,0.00780773,412.92800000000005,11,0.073,8617.958,0.767,0.159,0.442,49.138000000000005,-0.418,-0.419,-0.419,0.867,0.784,0.68,0.07,0.1,31.308000000000003,-1.472,-1.617,-1.617,0.8009999999999999,0.721,0.578
12,0.8,0,WOA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,376.2241,0.00907326,377.2525,6,0.228,8468.812,0.893,0.048,0.141,14.075,0.856,0.856,0.856,0.932,0.963,0.898,0.024,0.040999999999999995,10.104,0.579,0.5660000000000001,0.5660000000000001,0.812,0.858,0.6970000000000001
12,0.8,0,OTWO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,334.0371,0.00820112,334.5981,11,0.073,8617.958,0.767,0.048,0.111,17.429000000000002,0.91,0.91,0.91,0.958,0.976,0.935,0.025,0.039,10.785,0.614,0.5920000000000001,0.5920000000000001,0.8340000000000001,0.877,0.731
12,0.8,0,OTWO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,337.5211,0.00693202,338.0463,6,0.228,8468.812,0.893,0.045,0.124,13.992,0.889,0.889,0.889,0.9470000000000001,0.97,0.919,0.023,0.04,9.921,0.593,0.586,0.586,0.8190000000000001,0.866,0.7090000000000001
12,0.8,0,EO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,427.2684,0.00684977,429.1542,11,0.073,8609.742,0.767,0.040999999999999995,0.111,12.972999999999999,0.9109999999999999,0.9109999999999999,0.9109999999999999,0.958,0.976,0.935,0.021,0.035,9.219,0.6729999999999999,0.6729999999999999,0.6729999999999999,0.863,0.898,0.775
12,0.8,0,EO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,401.5174,0.01377463,403.0844,7,0.10300000000000001,9281.323,0.645,0.045,0.125,14.300999999999998,0.887,0.887,0.887,0.946,0.9690000000000001,0.917,0.023,0.039,9.965,0.594,0.591,0.591,0.8190000000000001,0.866,0.7090000000000001
12,0.8,0,TLO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,330.7914,0.00543261,331.2897,11,0.073,8617.958,0.767,0.044000000000000004,0.11199999999999999,14.857999999999999,0.909,0.9079999999999999,0.9079999999999999,0.9570000000000001,0.976,0.934,0.021,0.036000000000000004,9.224,0.657,0.654,0.654,0.8540000000000001,0.897,0.7659999999999999
12,0.8,0,TLO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,312.0343,0.0047462,313.0863,6,0.228,8468.812,0.893,0.046,0.124,14.21,0.888,0.888,0.888,0.9470000000000001,0.97,0.919,0.024,0.040999999999999995,10.379000000000001,0.5660000000000001,0.5660000000000001,0.5660000000000001,0.8170000000000001,0.87,0.711
12,0.8,0,SMA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.03,471.7133,0.00981164,474.7126,11,0.073,8617.958,0.767,0.042,0.11599999999999999,12.752,0.903,0.903,0.903,0.9540000000000001,0.9740000000000001,0.929,0.021,0.036000000000000004,8.988,0.669,0.6609999999999999,0.6609999999999999,0.862,0.899,0.775
12,0.8,0,SMA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.03,436.9989,0.01025009,438.6204,8,0.10300000000000001,8174.031999999999,0.589,0.046,0.127,14.17,0.882,0.882,0.882,0.9440000000000001,0.968,0.914,0.023,0.039,10.189,0.593,0.5920000000000001,0.5920000000000001,0.826,0.871,0.7190000000000001
12,0.8,0,SCA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,437.1241,0.01183295,438.5658,11,0.073,8617.958,0.767,0.335,0.495,134.476,-0.026000000000000002,-0.787,-0.787,0.8370000000000001,0.765,0.64,0.32799999999999996,0.35700000000000004,151.55,-4.1739999999999995,-32.576,-32.576,0.826,0.29100000000000004,0.24
12,0.8,0,SCA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,391.0907,0.00655794,392.1683,8,0.10300000000000001,8174.031999999999,0.589,0.146,0.341,38.453,0.303,0.156,0.156,0.7859999999999999,0.63,0.495,0.113,0.139,47.558,-0.7390000000000001,-4.069,-4.069,0.804,0.28800000000000003,0.23199999999999998
12,0.8,0,HS-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-20-0.95-0.05,219.365,0.00716496,221.351,11,0.073,8617.958,0.767,0.09300000000000001,0.203,33.817,0.701,0.701,0.701,0.87,0.9209999999999999,0.8009999999999999,0.05,0.075,20.618000000000002,-0.306,-0.47600000000000003,-0.47600000000000003,0.635,0.245,0.156
12,0.8,0,HS-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-20-0.95-0.05,225.3359,0.01009297,228.4431,8,0.10300000000000001,8174.031999999999,0.589,0.05,0.132,16.656,0.8740000000000001,0.8740000000000001,0.8740000000000001,0.94,0.965,0.907,0.028999999999999998,0.045,11.866,0.532,0.46299999999999997,0.46299999999999997,0.78,0.809,0.631
12,0.8,0,AEO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,320.7401,0.00439811,321.9116,11,0.073,8609.742,0.767,0.040999999999999995,0.109,12.597999999999999,0.9129999999999999,0.9129999999999999,0.9129999999999999,0.9590000000000001,0.977,0.937,0.02,0.035,8.824,0.674,0.67,0.67,0.865,0.904,0.782
12,0.8,0,AEO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,288.5501,0.00517964,288.9832,6,0.228,8470.275,0.893,0.045,0.122,13.864,0.8909999999999999,0.8909999999999999,0.8909999999999999,0.948,0.97,0.92,0.023,0.039,9.873,0.6,0.596,0.596,0.825,0.872,0.7190000000000001
12,0.8,0,IAEO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,321.3443,0.00360012,321.9109,11,0.073,8609.742,0.767,0.040999999999999995,0.109,12.834000000000001,0.9129999999999999,0.9129999999999999,0.9129999999999999,0.9590000000000001,0.977,0.937,0.021,0.035,9.425,0.672,0.6709999999999999,0.6709999999999999,0.868,0.9059999999999999,0.7859999999999999
12,0.8,0,IAEO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,319.7007,0.00297475,320.3688,8,0.10300000000000001,8174.031999999999,0.589,0.042,0.113,13.035,0.907,0.907,0.907,0.956,0.975,0.932,0.022000000000000002,0.037000000000000005,9.22,0.642,0.636,0.636,0.845,0.89,0.752
12,0.8,1,GA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.85-0.025,444.782,0.00880075,445.8215,11,0.073,8609.742,0.767,0.049,0.129,16.767,0.879,0.879,0.879,0.9420000000000001,0.9670000000000001,0.9109999999999999,0.024,0.04,10.425,0.585,0.584,0.584,0.816,0.8590000000000001,0.701
12,0.8,1,GA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.85-0.025,411.48400000000004,0.00749183,413.0941,8,0.10300000000000001,8173.661999999999,0.589,0.062,0.128,25.39,0.883,0.8809999999999999,0.8809999999999999,0.9490000000000001,0.9640000000000001,0.915,0.031,0.044000000000000004,14.192,0.496,0.49200000000000005,0.49200000000000005,0.768,0.777,0.597
12,0.8,1,OCRO-SSNN,"mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",276.753,0.01019573,278.7719,11,0.073,8617.958,0.767,0.054000000000000006,0.124,18.717,0.889,0.888,0.888,0.948,0.97,0.92,0.040999999999999995,0.055999999999999994,17.455,0.486,0.163,0.163,0.7879999999999999,0.718,0.5660000000000001
12,0.8,1,OCRO-SSNN,"mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",229.0002,0.00693727,231.3108,6,0.228,8470.275,0.893,0.048,0.136,14.775,0.865,0.865,0.865,0.935,0.963,0.9,0.025,0.040999999999999995,11.204,0.564,0.561,0.561,0.82,0.866,0.71
