windows,train_rate,trial,model,model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1,0.8,3,OCRO-SSNN,"mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",258.0497,0.01045251,260.5814,6,0.36200000000000004,8968.381,0.623,0.575,1.485,51.431999999999995,0.647,0.647,0.647,0.816,0.8809999999999999,0.7190000000000001,0.324,0.5,39.06,0.09300000000000001,0.077,0.077,0.601,0.645,0.38799999999999996
1,0.8,3,PSO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,454.369,0.00587583,456.5379,7,0.335,10268.873,0.523,0.5720000000000001,1.496,51.751999999999995,0.642,0.642,0.642,0.812,0.879,0.7140000000000001,0.317,0.493,38.758,0.11900000000000001,0.10400000000000001,0.10400000000000001,0.591,0.633,0.374
1,0.8,3,PSO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,483.0366,0.00811267,484.4276,6,0.349,8725.805,0.529,0.5870000000000001,1.5319999999999998,56.925,0.625,0.625,0.625,0.805,0.8740000000000001,0.7040000000000001,0.318,0.521,39.536,0.002,0.002,0.002,0.405,0.447,0.18100000000000002
1,0.8,3,WOA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,438.8975,0.00327277,440.935,7,0.32799999999999996,10224.478000000001,0.523,0.632,1.93,60.222,0.40399999999999997,0.40399999999999997,0.40399999999999997,0.733,0.84,0.616,0.327,0.496,43.12,0.099,0.09300000000000001,0.09300000000000001,0.43200000000000005,0.28600000000000003,0.124
1,0.8,3,WOA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,445.4816,0.05848932,447.1888,6,0.359,8954.844000000001,0.623,0.601,1.585,51.422,0.598,0.598,0.598,0.7879999999999999,0.8540000000000001,0.6729999999999999,0.34,0.536,39.412,-0.047,-0.057999999999999996,-0.057999999999999996,0.6,0.6559999999999999,0.39399999999999996
1,0.8,3,OTWO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,912.1389999999999,0.02217412,914.3002,7,0.331,10243.681999999999,0.523,0.5670000000000001,1.462,52.083,0.6579999999999999,0.6579999999999999,0.6579999999999999,0.8220000000000001,0.885,0.727,0.315,0.495,38.723,0.114,0.099,0.099,0.578,0.627,0.36200000000000004
1,0.8,3,OTWO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,946.4898,0.01489329,948.4833,6,0.349,8724.356,0.529,0.564,1.436,52.111000000000004,0.67,0.67,0.67,0.8290000000000001,0.892,0.7390000000000001,0.314,0.505,38.306999999999995,0.071,0.059000000000000004,0.059000000000000004,0.556,0.621,0.345
1,0.8,3,EO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,463.4743,0.01472211,464.9695,7,0.331,10243.681999999999,0.523,0.565,1.44,50.981,0.6679999999999999,0.6679999999999999,0.6679999999999999,0.8290000000000001,0.89,0.738,0.319,0.506,38.222,0.066,0.055,0.055,0.583,0.64,0.373
1,0.8,3,EO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,464.7547,0.01057887,466.2584,6,0.37200000000000005,8800.101,0.618,0.568,1.4969999999999999,51.302,0.642,0.642,0.642,0.8109999999999999,0.878,0.7120000000000001,0.312,0.49,38.135,0.127,0.11699999999999999,0.11699999999999999,0.5820000000000001,0.625,0.364
1,0.8,3,TLO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,919.0930000000001,0.0131886,920.9436,7,0.33,10238.66,0.523,0.5579999999999999,1.442,49.288000000000004,0.667,0.667,0.667,0.828,0.89,0.737,0.31,0.5,36.576,0.081,0.079,0.079,0.574,0.634,0.364
1,0.8,3,TLO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,882.5644,0.01410818,884.6515,6,0.359,8954.844000000001,0.623,0.5670000000000001,1.483,51.271,0.648,0.648,0.648,0.816,0.88,0.718,0.312,0.494,38.021,0.113,0.10300000000000001,0.10300000000000001,0.575,0.625,0.359
1,0.8,3,SMA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.03,526.2737,0.01378369,527.7369,7,0.327,10221.153,0.523,0.565,1.5,51.288999999999994,0.64,0.64,0.64,0.8109999999999999,0.8740000000000001,0.7090000000000001,0.308,0.485,37.784,0.141,0.133,0.133,0.5720000000000001,0.614,0.35100000000000003
1,0.8,3,SMA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.03,518.7044,0.01323676,520.5254,6,0.359,8955.52,0.623,0.5760000000000001,1.494,51.053999999999995,0.643,0.643,0.643,0.813,0.88,0.715,0.325,0.502,38.855,0.086,0.07200000000000001,0.07200000000000001,0.604,0.648,0.391
1,0.8,3,SCA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,462.0138,0.01407123,463.4003,7,0.32899999999999996,10232.806999999999,0.523,3.505,4.477,494.249,-1.252,-2.206,-2.206,0.6509999999999999,0.11599999999999999,0.076,3.029,3.1519999999999997,429.884,-3.2769999999999997,-35.598,-35.598,0.616,0.128,0.079
1,0.8,3,SCA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,459.1873,0.01620507,460.4211,6,0.35,8729.433,0.529,0.623,1.556,58.257,0.616,0.613,0.613,0.8059999999999999,0.8759999999999999,0.706,0.37200000000000005,0.589,42.549,-0.203,-0.28,-0.28,0.514,0.33399999999999996,0.172
1,0.8,3,HS-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-20-0.95-0.05,219.0479,0.01032972,220.748,7,0.33399999999999996,10262.985999999999,0.523,0.5870000000000001,1.516,58.787,0.632,0.632,0.632,0.807,0.878,0.7090000000000001,0.321,0.498,41.78,0.09,0.086,0.086,0.42200000000000004,0.386,0.163
1,0.8,3,HS-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-20-0.95-0.05,199.9292,0.01049471,201.8476,6,0.36,8961.607,0.623,0.594,1.68,49.593999999999994,0.5489999999999999,0.5489999999999999,0.5489999999999999,0.7609999999999999,0.852,0.648,0.322,0.527,36.808,-0.023,-0.024,-0.024,0.574,0.644,0.37
1,0.8,3,AEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,757.2775,0.05725169,760.4009,7,0.32899999999999996,10232.806999999999,0.523,0.5589999999999999,1.4380000000000002,51.004,0.669,0.669,0.669,0.8290000000000001,0.8909999999999999,0.7390000000000001,0.311,0.501,37.574,0.08199999999999999,0.075,0.075,0.561,0.625,0.35100000000000003
1,0.8,3,AEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,807.7069,0.02045822,809.4105,6,0.359,8954.168,0.623,0.569,1.483,51.157,0.648,0.648,0.648,0.816,0.8809999999999999,0.7190000000000001,0.315,0.49700000000000005,38.159,0.1,0.08900000000000001,0.08900000000000001,0.5820000000000001,0.633,0.368
1,0.8,3,IAEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,813.7637,0.01412439,815.6927,7,0.33,10237.822,0.523,0.564,1.4409999999999998,51.128,0.6679999999999999,0.6679999999999999,0.6679999999999999,0.828,0.889,0.736,0.316,0.504,38.071,0.076,0.066,0.066,0.5760000000000001,0.635,0.366
1,0.8,3,IAEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,849.1921,0.01595497,850.7804,6,0.359,8954.844000000001,0.623,0.568,1.483,51.023999999999994,0.648,0.648,0.648,0.816,0.8809999999999999,0.7190000000000001,0.313,0.496,37.909,0.10400000000000001,0.095,0.095,0.578,0.63,0.364
1,0.8,4,GA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.85-0.025,498.6283,0.02946353,500.5312,7,0.32799999999999996,10227.804,0.523,0.583,1.499,45.788000000000004,0.644,0.64,0.64,0.815,0.879,0.716,0.332,0.517,35.329,0.044000000000000004,0.016,0.016,0.615,0.657,0.40399999999999997
1,0.8,4,GA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.85-0.025,483.8152,0.01898646,486.9341,6,0.359,8956.195,0.623,0.696,1.517,78.998,0.643,0.632,0.632,0.812,0.875,0.71,0.45299999999999996,0.586,63.074,0.132,-0.263,-0.263,0.59,0.59,0.348
1,0.8,4,OCRO-SSNN,"mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",239.5539,0.01464629,241.3132,7,0.33,10238.66,0.523,0.6679999999999999,1.719,68.34100000000001,0.528,0.527,0.527,0.75,0.843,0.632,0.371,0.555,49.007,-0.133,-0.135,-0.135,0.557,0.19,0.106
1,0.8,4,OCRO-SSNN,"mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",246.1713,0.01016283,247.9618,6,0.36200000000000004,8968.381,0.623,0.608,1.608,54.056000000000004,0.586,0.586,0.586,0.7829999999999999,0.865,0.677,0.36,0.516,43.721000000000004,0.065,0.018000000000000002,0.018000000000000002,0.6459999999999999,0.66,0.426
1,0.8,4,PSO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,452.6189,0.00662684,454.291,7,0.32799999999999996,10225.309000000001,0.523,0.593,1.5030000000000001,60.676,0.639,0.639,0.639,0.812,0.872,0.708,0.327,0.501,43.191,0.085,0.077,0.077,0.42200000000000004,0.39299999999999996,0.166
1,0.8,4,PSO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,469.2441,0.01033902,470.8772,6,0.36,8958.899,0.623,0.565,1.4869999999999999,52.424,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.8140000000000001,0.882,0.718,0.309,0.48700000000000004,38.373000000000005,0.135,0.125,0.125,0.5539999999999999,0.6,0.332
1,0.8,4,WOA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,453.2744,0.01112199,455.1973,7,0.32799999999999996,10223.646999999999,0.523,0.67,1.558,72.195,0.612,0.612,0.612,0.805,0.872,0.7020000000000001,0.39899999999999997,0.601,51.2,-0.32899999999999996,-0.33,-0.33,0.524,0.34600000000000003,0.18100000000000002
1,0.8,4,WOA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,427.0118,0.00938916,428.4718,6,0.359,8953.492,0.623,0.648,1.875,67.203,0.43799999999999994,0.43799999999999994,0.43799999999999994,0.726,0.7,0.508,0.354,0.518,48.516000000000005,0.051,0.011000000000000001,0.011000000000000001,0.401,0.409,0.16399999999999998
1,0.8,4,OTWO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,946.2952,0.02151394,947.7841,7,0.32899999999999996,10234.478000000001,0.523,0.561,1.4480000000000002,53.733000000000004,0.665,0.665,0.665,0.826,0.887,0.733,0.306,0.495,38.367,0.10099999999999999,0.096,0.096,0.493,0.5579999999999999,0.275
1,0.8,4,OTWO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,930.0352,0.01733637,931.9579,6,0.36,8960.93,0.623,0.563,1.49,51.393,0.645,0.645,0.645,0.8140000000000001,0.879,0.716,0.303,0.493,37.053000000000004,0.107,0.10400000000000001,0.10400000000000001,0.525,0.589,0.309
1,0.8,4,EO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,441.8399,0.00863552,443.5169,7,0.33,10239.497,0.523,0.5710000000000001,1.469,51.833,0.655,0.655,0.655,0.82,0.884,0.725,0.321,0.495,39.214,0.11599999999999999,0.098,0.098,0.6,0.639,0.38299999999999995
1,0.8,4,EO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,470.7345,0.00833511,472.3003,6,0.359,8955.52,0.623,0.5720000000000001,1.4880000000000002,51.568000000000005,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.8140000000000001,0.88,0.716,0.319,0.494,38.866,0.11599999999999999,0.1,0.1,0.597,0.637,0.38
1,0.8,4,TLO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,861.4066,0.01133251,863.1233,7,0.327,10221.984,0.523,0.579,1.44,55.588,0.669,0.6679999999999999,0.6679999999999999,0.8290000000000001,0.89,0.738,0.332,0.514,41.717,0.071,0.027999999999999997,0.027999999999999997,0.574,0.628,0.36
1,0.8,4,TLO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,872.1367,0.01086259,873.7749,6,0.359,8954.168,0.623,0.56,1.484,49.738,0.648,0.648,0.648,0.815,0.879,0.716,0.305,0.488,36.696,0.127,0.124,0.124,0.5720000000000001,0.62,0.355
1,0.8,4,SMA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-0.03,508.7222,0.00786114,510.1834,7,0.32899999999999996,10234.478000000001,0.523,0.5720000000000001,1.495,52.402,0.643,0.643,0.643,0.813,0.875,0.711,0.316,0.491,39.093,0.129,0.11199999999999999,0.11199999999999999,0.585,0.626,0.366
1,0.8,4,SMA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-0.03,492.8738,0.01926208,494.3606,6,0.348,8718.568000000001,0.529,0.562,1.492,52.28,0.644,0.644,0.644,0.815,0.87,0.7090000000000001,0.305,0.47700000000000004,38.231,0.16899999999999998,0.162,0.162,0.552,0.574,0.317
1,0.8,4,SCA-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,448.4006,0.01054168,450.0704,7,0.33,10239.497,0.523,2.224,4.328,278.69,-1.72,-1.996,-1.996,0.731,0.068,0.05,1.885,1.939,256.07,-0.04,-12.855,-12.855,0.598,0.272,0.163
1,0.8,4,SCA-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,452.3262,0.005430699999999999,453.8741,6,0.361,8962.283000000001,0.623,8.03,8.19,1091.306,0.382,-9.729,-9.729,0.748,0.298,0.223,7.8629999999999995,7.879,1010.457,0.09699999999999999,-227.67,-227.67,0.6459999999999999,0.078,0.05
1,0.8,4,HS-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-20-0.95-0.05,240.0114,0.01040602,241.6931,7,0.331,10247.033000000001,0.523,0.632,1.567,64.445,0.607,0.607,0.607,0.7979999999999999,0.867,0.6920000000000001,0.35600000000000004,0.56,44.985,-0.156,-0.157,-0.157,0.47200000000000003,0.395,0.18600000000000003
1,0.8,4,HS-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50-20-0.95-0.05,208.9327,0.01111603,210.5617,6,0.359,8954.844000000001,0.623,0.574,1.56,48.865,0.61,0.61,0.61,0.794,0.87,0.691,0.311,0.521,35.582,0.0,0.0,0.0,0.5479999999999999,0.628,0.344
1,0.8,4,AEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,766.6951,0.01299596,768.1257,7,0.327,10218.66,0.523,0.5589999999999999,1.4380000000000002,51.092,0.669,0.669,0.669,0.8290000000000001,0.8909999999999999,0.7390000000000001,0.311,0.501,37.63,0.08199999999999999,0.07400000000000001,0.07400000000000001,0.561,0.624,0.35
1,0.8,4,AEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,777.0053,0.01171565,780.4765,6,0.359,8954.844000000001,0.623,0.5670000000000001,1.483,51.071000000000005,0.648,0.648,0.648,0.816,0.882,0.72,0.311,0.495,37.782,0.107,0.098,0.098,0.5720000000000001,0.625,0.358
1,0.8,4,IAEO-SSNN,mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50,817.3807,0.00761414,818.6499,7,0.331,10247.033000000001,0.523,0.561,1.4409999999999998,50.555,0.6679999999999999,0.6679999999999999,0.6679999999999999,0.828,0.89,0.737,0.313,0.505,37.366,0.066,0.06,0.06,0.5660000000000001,0.631,0.35700000000000004
1,0.8,4,IAEO-SSNN,mse-elu_elu-0.25-0.01-0.5-1000-0-1000-50,800.1099,0.00653219,801.4216,6,0.35,8729.433,0.529,0.5660000000000001,1.465,51.053000000000004,0.657,0.657,0.657,0.821,0.885,0.727,0.314,0.498,37.949,0.09699999999999999,0.087,0.087,0.5760000000000001,0.63,0.363
12,0.8,0,GA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.85-0.025,496.6053,0.02036142,498.7279,14,0.115,4159.559,0.586,0.591,1.54,44.68899999999999,0.628,0.62,0.62,0.809,0.861,0.6970000000000001,0.345,0.541,35.18,0.006,-0.076,-0.076,0.593,0.648,0.384
12,0.8,0,GA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.85-0.025,468.8,0.01396108,470.9537,9,0.239,4097.627,0.821,0.5660000000000001,1.608,41.582,0.6,0.586,0.586,0.7879999999999999,0.843,0.664,0.327,0.537,32.275999999999996,0.125,-0.061,-0.061,0.47,0.45899999999999996,0.21600000000000003
12,0.8,0,OCRO-SSNN,"mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",266.7026,0.00885272,269.621,14,0.115,4159.559,0.586,0.573,1.567,49.409,0.607,0.607,0.607,0.7929999999999999,0.868,0.688,0.318,0.517,36.991,0.021,0.017,0.017,0.5760000000000001,0.644,0.371
12,0.8,0,OCRO-SSNN,"mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",247.3105,0.00487781,248.7139,9,0.239,4097.878,0.821,0.601,1.578,55.396,0.602,0.602,0.602,0.789,0.855,0.675,0.34700000000000003,0.507,43.843,0.11800000000000001,0.054000000000000006,0.054000000000000006,0.606,0.627,0.38
12,0.8,0,PSO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,499.338,0.01506662,501.20599999999996,14,0.115,4159.559,0.586,0.665,1.7280000000000002,70.839,0.524,0.523,0.523,0.7440000000000001,0.8390000000000001,0.624,0.35600000000000004,0.525,49.0,0.019,-0.013000000000000001,-0.013000000000000001,0.433,0.34600000000000003,0.15
12,0.8,0,PSO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,448.9121,0.00416064,450.9716,7,0.33799999999999997,3918.835,0.7929999999999999,0.653,1.595,70.865,0.595,0.593,0.593,0.784,0.853,0.669,0.364,0.525,50.052,0.034,-0.013999999999999999,-0.013999999999999999,0.402,0.365,0.147
12,0.8,0,WOA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,481.695,0.00840092,483.2925,14,0.115,4159.559,0.586,0.809,3.458,50.303000000000004,-0.9109999999999999,-0.912,-0.912,0.7240000000000001,0.742,0.537,0.353,0.55,35.168,0.02,-0.114,-0.114,0.5660000000000001,0.619,0.35
12,0.8,0,WOA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,434.881,0.00922799,436.3537,7,0.33799999999999997,3918.837,0.7929999999999999,0.968,2.735,85.279,-0.196,-0.196,-0.196,0.7490000000000001,0.7979999999999999,0.598,0.541,0.792,61.978,-1.237,-1.3119999999999998,-1.3119999999999998,0.5660000000000001,0.575,0.325
12,0.8,0,OTWO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,1000.4234,0.02434206,1003.2494,14,0.115,4159.559,0.586,0.568,1.4580000000000002,49.941,0.66,0.66,0.66,0.825,0.884,0.7290000000000001,0.321,0.504,37.839,0.071,0.063,0.063,0.5920000000000001,0.647,0.38299999999999995
12,0.8,0,OTWO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,982.9688,0.01617789,984.5672,9,0.239,4097.878,0.821,0.5770000000000001,1.455,49.736000000000004,0.662,0.662,0.662,0.826,0.888,0.733,0.336,0.518,38.75,0.019,0.012,0.012,0.612,0.665,0.40700000000000003
12,0.8,0,EO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,478.57300000000004,0.0099113,481.7822,14,0.115,4159.559,0.586,0.561,1.4509999999999998,50.85,0.6629999999999999,0.6629999999999999,0.6629999999999999,0.826,0.888,0.733,0.309,0.505,36.6,0.062,0.06,0.06,0.5529999999999999,0.62,0.34299999999999997
12,0.8,0,EO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,470.9579,0.00638437,472.2383,9,0.239,4097.878,0.821,0.568,1.4780000000000002,50.263000000000005,0.6509999999999999,0.6509999999999999,0.6509999999999999,0.818,0.882,0.721,0.32,0.494,38.400999999999996,0.115,0.102,0.102,0.604,0.648,0.391
12,0.8,0,TLO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,925.0767,0.01122952,928.7052,14,0.115,4159.559,0.586,0.5710000000000001,1.4569999999999999,43.406000000000006,0.6659999999999999,0.66,0.66,0.8290000000000001,0.894,0.741,0.344,0.555,34.066,-0.001,-0.136,-0.136,0.536,0.61,0.327
12,0.8,0,TLO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,954.5917,0.01320004,956.2139,9,0.239,4097.627,0.821,0.5579999999999999,1.446,52.016999999999996,0.665,0.665,0.665,0.826,0.888,0.733,0.307,0.488,37.719,0.131,0.125,0.125,0.555,0.601,0.33399999999999996
12,0.8,0,SMA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.03,529.3691,0.0054338,531.9331,14,0.115,4159.559,0.586,0.648,1.614,67.685,0.584,0.584,0.584,0.78,0.847,0.6609999999999999,0.359,0.5529999999999999,46.004,-0.126,-0.127,-0.127,0.503,0.336,0.16899999999999998
12,0.8,0,SMA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.03,523.8221,0.00900602,525.4165,9,0.239,4097.878,0.821,0.5870000000000001,1.611,49.747,0.585,0.585,0.585,0.778,0.851,0.662,0.312,0.498,36.747,0.08900000000000001,0.08800000000000001,0.08800000000000001,0.5710000000000001,0.613,0.35
12,0.8,0,SCA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,475.5079,0.00892377,477.2199,14,0.115,4159.559,0.586,5.582999999999999,6.007000000000001,812.841,-0.818,-4.772,-4.772,0.737,0.29600000000000004,0.218,5.382999999999999,5.446000000000001,734.3810000000001,-1.984,-108.208,-108.208,0.57,0.096,0.055
12,0.8,0,SCA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,457.2642,0.00687003,459.4211,9,0.239,4097.878,0.821,0.735,1.713,68.703,0.5379999999999999,0.531,0.531,0.759,0.818,0.621,0.45899999999999996,0.6409999999999999,53.297,-0.484,-0.511,-0.511,0.635,0.657,0.41700000000000004
12,0.8,0,HS-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-20-0.95-0.05,262.6636,0.01257014,264.3311,14,0.115,4159.559,0.586,0.583,1.5390000000000001,54.016000000000005,0.621,0.621,0.621,0.8059999999999999,0.878,0.708,0.318,0.521,38.066,0.001,0.001,0.001,0.528,0.5870000000000001,0.31
12,0.8,0,HS-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-20-0.95-0.05,208.1075,0.01555896,209.5484,7,0.33799999999999997,3918.837,0.7929999999999999,0.693,1.733,64.245,0.52,0.519,0.519,0.753,0.8440000000000001,0.636,0.44299999999999995,0.611,53.651,-0.282,-0.374,-0.374,0.64,0.654,0.419
12,0.8,0,AEO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,797.3556,0.01205993,798.9409,14,0.115,4159.559,0.586,0.5589999999999999,1.432,49.772,0.672,0.672,0.672,0.831,0.892,0.741,0.313,0.507,36.895,0.059000000000000004,0.055,0.055,0.574,0.639,0.36700000000000005
12,0.8,0,AEO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,749.0565,0.01034784,750.8483,6,0.21600000000000003,4820.361,0.8079999999999999,0.581,1.577,51.211000000000006,0.602,0.602,0.602,0.7879999999999999,0.8590000000000001,0.677,0.326,0.494,39.879,0.12300000000000001,0.102,0.102,0.598,0.625,0.374
12,0.8,0,IAEO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,870.9134,0.01166034,874.2254,14,0.115,4159.559,0.586,0.57,1.517,51.108000000000004,0.632,0.632,0.632,0.8079999999999999,0.877,0.7090000000000001,0.307,0.501,36.866,0.08,0.077,0.077,0.546,0.609,0.33299999999999996
12,0.8,0,IAEO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,863.6936,0.01134682,865.6823,9,0.239,4097.878,0.821,0.56,1.46,50.18600000000001,0.659,0.659,0.659,0.823,0.885,0.728,0.313,0.49200000000000005,37.68,0.11800000000000001,0.109,0.109,0.589,0.637,0.375
12,0.8,1,GA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.85-0.025,506.2047,0.01060605,509.3064,14,0.115,4159.559,0.586,0.5760000000000001,1.541,55.876999999999995,0.62,0.62,0.62,0.805,0.853,0.687,0.308,0.48200000000000004,39.459,0.149,0.145,0.145,0.511,0.491,0.251
12,0.8,1,GA-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.85-0.025,503.8637,0.01891184,505.1374,7,0.33799999999999997,3918.837,0.7929999999999999,0.569,1.587,48.669,0.598,0.597,0.597,0.784,0.86,0.674,0.302,0.479,36.016999999999996,0.157,0.157,0.157,0.586,0.603,0.353
12,0.8,1,OCRO-SSNN,"mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",282.4478,0.00871968,284.2343,14,0.115,4159.559,0.586,0.5770000000000001,1.669,46.722,0.555,0.555,0.555,0.759,0.846,0.642,0.307,0.48700000000000004,35.015,0.127,0.126,0.126,0.599,0.6409999999999999,0.384
12,0.8,1,OCRO-SSNN,"mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",230.0291,0.0084877,233.2646,9,0.239,4097.878,0.821,0.575,1.5719999999999998,50.508,0.605,0.605,0.605,0.789,0.8590000000000001,0.6779999999999999,0.307,0.485,36.999,0.139,0.135,0.135,0.579,0.613,0.355
12,0.8,1,PSO-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,504.1347,0.00574589,506.1814,14,0.115,4159.559,0.586,0.601,1.7009999999999998,47.79600000000001,0.539,0.537,0.537,0.748,0.823,0.616,0.327,0.495,37.071999999999996,0.1,0.099,0.099,0.624,0.649,0.405
12,0.8,1,PSO-SSNN,mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,482.4608,0.00914097,483.9924,7,0.33799999999999997,3918.514,0.7929999999999999,0.58,1.5819999999999999,54.653999999999996,0.6,0.6,0.6,0.784,0.8590000000000001,0.6729999999999999,0.306,0.483,38.694,0.146,0.14300000000000002,0.14300000000000002,0.502,0.484,0.243
12,0.8,1,WOA-SSNN,mse-elu_elu-0.21-0.01-0.5-1000-0-1000-50,488.8471,0.00932646,490.8722,14,0.115,4159.559,0.586,0.8170000000000001,1.925,86.78399999999999,0.40700000000000003,0.40700000000000003,0.40700000000000003,0.765,0.8290000000000001,0.634,0.456,0.643,60.301,-0.509,-0.52,-0.52,0.531,0.325,0.17300000000000001
